PROVINCE,PROVINCE_C,DISTRICT,DISTRICT_C,TEHSIL,TEHSIL_C,Union Council,UC_C
Sindh,8,Shikarpur,817,Lakhi,81703,Sehwani,800470
Sindh,8,Shikarpur,817,Lakhi,81703,Taib,800471
Sindh,8,Shikarpur,817,Lakhi,81703,Wazirabad,800472
Sindh,8,Shikarpur,817,Shikarpur,81704,Hamayun,800473
Sindh,8,Shikarpur,817,Shikarpur,81704,Jagan,800474
Sindh,8,Shikarpur,817,Shikarpur,81704,Jahanwah,800475
Sindh,8,Shikarpur,817,Shikarpur,81704,Jano,800476
Sindh,8,Shikarpur,817,Shikarpur,81704,Karan,800477
Sindh,8,Shikarpur,817,Shikarpur,81704,Lodra,800478
Sindh,8,Shikarpur,817,Shikarpur,81704,Sultan Kot,800479
Sindh,8,Sukkur,818,Pano Aqil,81801,Baiji,800480
Sindh,8,Sukkur,818,Pano Aqil,81801,Hingoro,800481
Sindh,8,Sukkur,818,Pano Aqil,81801,Junas,800482
Sindh,8,Sukkur,818,Pano Aqil,81801,Mubarakpur,800483
Sindh,8,Sukkur,818,Pano Aqil,81801,Nauraja,800484
Sindh,8,Sukkur,818,Pano Aqil,81801,Nindapur,800485
Sindh,8,Sukkur,818,Pano Aqil,81801,Sadhuja,800486
Sindh,8,Sukkur,818,Pano Aqil,81801,Sangi,800487
Sindh,8,Sukkur,818,Pano Aqil,81801,Sultanpur,800488
Sindh,8,Sukkur,818,Pano Aqil,81801,Tamachani,800489
Sindh,8,Sukkur,818,Rohri,81802,Ali Wahan,800490
Sindh,8,Sukkur,818,Rohri,81802,Arore,800491
Sindh,8,Sukkur,818,Rohri,81802,Dhandhi,800492
Sindh,8,Sukkur,818,Rohri,81802,Kandhra,800493
Sindh,8,Sukkur,818,Rohri,81802,Loung Bhatti,800494
Sindh,8,Sukkur,818,Rohri,81802,Panhwar,800495
Sindh,8,Sukkur,818,Rohri,81802,Patni,800496
Sindh,8,Sukkur,818,Rohri,81802,Sangrar,800497
Sindh,8,Sukkur,818,Rohri,81802,Trimunh,800498
Sindh,8,Sukkur,818,Salehpat,81803,Arore,800499
Sindh,8,Sukkur,809,Salehpat,80803,Lal Juryo Khan Shambani,800500
Sindh,8,Sukkur,818,Salehpat,81803,Salehpat,800501
Sindh,8,Sukkur,818,Salehpat,81803,Tarai,800502
Sindh,8,Sukkur,818,Sukkur,81804,01 Bagerji,800503
Sindh,8,Sukkur,818,Sukkur,81804,Arain,800504
Sindh,8,Sukkur,818,Sukkur,81804,Loung Bhatti,800505
Sindh,8,Sukkur,818,Sukkur,81804,Tamachani,800506
Sindh,8,Tando Muhammad Khan,820,Bulri Shah Karim,82001,Allah Yar Turk,800507
Sindh,8,Tando Muhammad Khan,820,Bulri Shah Karim,82001,Bulri Shah Karim,800508
Sindh,8,Tando Muhammad Khan,820,Bulri Shah Karim,82001,Ghulam Shah Bagrani,800509
Sindh,8,Tando Muhammad Khan,820,Bulri Shah Karim,82001,Janhan Soomro,800510
Sindh,8,Tando Muhammad Khan,820,Bulri Shah Karim,82001,Lakhat,800511
Sindh,8,Tando Muhammad Khan,820,Bulri Shah Karim,82001,Mullan Katiar,800512
Sindh,8,Tando Muhammad Khan,820,Bulri Shah Karim,82001,Saeed Matto,800513
Sindh,8,Tando Muhammad Khan,820,Bulri Shah Karim,82001,Saeedpur,800514
Sindh,8,Tando Muhammad Khan,820,Tando Gulam Hyder,82002,Ghulam Shah Bagrani,800515
Sindh,8,Tando Muhammad Khan,820,Tando Gulam Hyder,82002,Nazar Pur,800516
Sindh,8,Tando Muhammad Khan,820,Tando Gulam Hyder,82002,Tando Ghulam Hyder,800517
Sindh,8,Tando Muhammad Khan,820,Tando Muhammad Khan,82003,Lakhat,800518
Sindh,8,Tando Muhammad Khan,820,Tando Muhammad Khan,82003,Saeedpur,800519
Sindh,8,Tando Muhammad Khan,820,Tando Muhammad Khan,82003,Sh.bhirkio,800520
Sindh,8,Tando Muhammad Khan,820,Tando Muhammad Khan,82003,T.m.khan 1,800521
Sindh,8,Tando Muhammad Khan,820,Tando Muhammad Khan,82003,T.m.khan 2,800522
Sindh,8,Tando Muhammad Khan,820,Tando Muhammad Khan,82003,T.m.khan 3,800523
Sindh,8,Tando Muhammad Khan,820,Tando Muhammad Khan,82003,Tando Sain Dad,800524
Sindh,8,Thatta,822,Ghorabari,82201,Garho,800525
Sindh,8,Thatta,822,Ghorabari,82201,Khan,800526
Sindh,8,Thatta,822,Ghorabari,82201,Kotri Allah Rakhio Shah,800527
Sindh,8,Thatta,822,Ghorabari,82201,Mahar,800528
Sindh,8,Thatta,822,Ghorabari,82201,Udassi,800529
Sindh,8,Thatta,822,Jati,82202,Begna,800530
Sindh,8,Thatta,822,Jati,82202,Gul Mohammad Baran,800531
Sindh,8,Thatta,822,Jati,82202,Jati,800532
Sindh,8,Thatta,822,Jati,82202,Kar Malik,800533
Sindh,8,Thatta,822,Jati,82202,Kothi,800534
Sindh,8,Thatta,822,Jati,82202,Mureed Khoso,800535
Sindh,8,Thatta,822,Keti Bunder,82203,Keti Bundar,800536
Sindh,8,Thatta,822,Kharo Chan,82204,Keti Bundar,800537
Sindh,8,Thatta,822,Kharo Chan,82204,Kharo Chan,800538
Sindh,8,Thatta,822,Mirpur Bathoro,82205,Bachal Gugo,800539
Sindh,8,Thatta,822,Mirpur Bathoro,82205,Bano,800540
Sindh,8,Thatta,822,Mirpur Bathoro,82205,Darro,800541
Sindh,8,Thatta,822,Mirpur Bathoro,82205,Darya Khan Suho,800542
Sindh,8,Thatta,822,Mirpur Bathoro,82205,Jhoke Sharif,800543
Sindh,8,Thatta,822,Mirpur Bathoro,82205,Liakpur,800544
Sindh,8,Thatta,822,Mirpur Bathoro,82205,Mehar Shah,800545
Sindh,8,Thatta,822,Mirpur Bathoro,82205,Mirpur Bathoro,800546
Sindh,8,Thatta,822,Mirpur Sakro,82206,Buhara,800547
Sindh,8,Thatta,822,Mirpur Sakro,82206,Choubandi,800548
Sindh,8,Thatta,822,Mirpur Sakro,82206,Dhabeji,800549
Sindh,8,Thatta,822,Mirpur Sakro,82206,Gharo,800550
Sindh,8,Thatta,822,Mirpur Sakro,82206,Ghulamullah,800551
Sindh,8,Thatta,822,Mirpur Sakro,82206,Gujjo,800552
Sindh,8,Thatta,822,Mirpur Sakro,82206,Haji Ghirano,800553
Sindh,8,Thatta,822,Mirpur Sakro,82206,Karampur,800554
Sindh,8,Thatta,822,Mirpur Sakro,82206,Mirpur Sakro,800555
Sindh,8,Thatta,822,Mirpur Sakro,82206,Sukhpur,800556
Sindh,8,Thatta,822,Shah Bunder,82207,Chuhar Jamali,800557
Sindh,8,Thatta,822,Shah Bunder,82207,Doulat Pur,800558
Sindh,8,Thatta,822,Shah Bunder,82207,Goongani,800559
Sindh,8,Thatta,822,Shah Bunder,82207,Jongo Jalbani,800560
Sindh,8,Thatta,822,Shah Bunder,82207,Ladiun,800561
Sindh,8,Thatta,822,Sujawal,82208,Ali Bahar,800562
Sindh,8,Thatta,822,Sujawal,82208,Belo,800563
Sindh,8,Thatta,822,Sujawal,82208,Bijora,800564
Sindh,8,Thatta,822,Sujawal,82208,Jar,800565
Sindh,8,Thatta,822,Sujawal,82208,Kinjhar,800566
Sindh,8,Thatta,822,Thatta,82209,Chato Chand,800567
Sindh,8,Thatta,822,Thatta,82209,Domani,800568
Sindh,8,Thatta,822,Thatta,82209,Jhimpir,800569
Sindh,8,Thatta,822,Thatta,82209,Jhurruck,800570
Sindh,8,Thatta,822,Thatta,82209,Jungshahi,800571
Sindh,8,Thatta,822,Thatta,82209,Kalan Kot,800572
Sindh,8,Thatta,822,Thatta,82209,Kalri,800573
Sindh,8,Thatta,822,Thatta,82209,Makli,800574
Sindh,8,Thatta,822,Thatta,82209,Sonda,800575
Sindh,8,Thatta,822,Thatta,82209,Tando Hafiz Shah,800576
Sindh,8,Thatta,822,Thatta,82209,Thatta I,800577
Sindh,8,Jamshoro,806,Kotri,80601,Unknown17,800578
Sindh,8,Dadu,802,Mehar,80204,Unknown18,800579
Sindh,8,Qambar Shahdadkot,815,Kambar Ali Khan,81501,Bagodero,800580
Punjab,6,Layyah,618,Layyah,61803,164-a/t.d.a,600314
Punjab,6,Layyah,618,Layyah,61803,172/t.d.a,600315
Punjab,6,Jhang,612,Jhang,61202,18-hazari,600193
Punjab,6,Multan,622,Multan Saddar,62203,5/faiz,600413
Punjab,6,Muzaffargarh,623,Kot Addu,62303,547/t.d.a,600492
Punjab,6,Muzaffargarh,623,Kot Addu,62303,565/t.d.a,600493
Punjab,6,Muzaffargarh,623,Kot Addu,62303,632/t.d.a,600494
Punjab,6,Bahawalpur,603,Yazman,60304,75/d.b,600043
Punjab,6,Bahawalpur,603,Yazman,60304,75/d.b,600043
Punjab,6,Bahawalpur,603,Yazman,60304,75/d.b,600043
Punjab,6,Multan,622,Multan Saddar,62203,Aalum Pur,600414
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Abad Pur,600637
Punjab,6,Mianwali,621,Mianwali,62102,Abba Khel,600347
Punjab,6,Multan,622,Multan Saddar,62203,Abbaspur,600415
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Adam Sohaba,600672
Punjab,6,Khushab,616,Noorpur,61602,Adhikot,600273
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Ahmad Ali Lar,600611
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Ahmad Muhana,600534
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Ahmad Pur Lamma,600673
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Akram Abad,600638
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Akram Abad,600638
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Ali Pur Sadaat,600382
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Ali Wala,600133
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Ali Wala,600133
Punjab,6,Muzaffargarh,623,Alipur,62301,Ali Wali,600464
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Allah Abad,600612
Punjab,6,Jhang,612,Shorkot,61203,Allahyar Jotta,600235
Punjab,6,Mianwali,621,Piplan,62103,Allu Wali,600371
Punjab,6,Mianwali,621,Piplan,62103,Allu Wali,600371
Punjab,6,Multan,622,Multan City,62202,Almdi Sura,600397
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Alu Rid,600495
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Alude Wala,600535
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Aman Garh,600639
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Amin Garh,600640
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Aminabad,600613
Punjab,6,Khushab,616,Khushab,61601,Anga,600250
Punjab,6,Bhakkar,604,Darya Khan,60402,Angra Daggar,600100
Punjab,6,Jhang,612,Jhang,61202,Ashaba,600194
Punjab,6,Layyah,618,Chaubara,61801,Aulakh Thal Kalan,600294
Punjab,6,Multan,622,Multan Saddar,62203,Ayazabad Maral,600416
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Azim Shah,600579
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Ahmed Pur Sial Tc,600180
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Badli Sharif,600641
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Badli Sharif,600641
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Bagho Bahar,600580
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Bahadar Garh,600134
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Bahadar Pur,600383
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Bahaudi Pur Qureshian,600642
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Bahishti,600643
Punjab,6,Muzaffargarh,623,Jatoi,62302,Bair Bund,600477
Punjab,6,Muzaffargarh,623,Alipur,62301,Bait Mullan Wali,600465
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Bait Qaim Wala,600496
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Bait Qaim Wala,600496
Punjab,6,Layyah,618,Layyah,61803,Bait Wasawa Shumali,600316
Punjab,6,Layyah,618,Layyah,61803,Bait Wasawa Shumali,600316
Punjab,6,Layyah,618,Layyah,61803,Bait Wasawa Shumali,600316
Punjab,6,Muzaffargarh,623,Jatoi,62302,Bakaeni,600478
Punjab,6,Multan,622,Multan City,62202,Bakher Arbi,600398
Punjab,6,Mianwali,621,Mianwali,62102,Ban Hafiz Jee,600348
Punjab,6,Muzaffargarh,623,Jatoi,62302,Bandah Ishaq,600479
Punjab,6,Khushab,616,Quaidabad,61603,Bandyal,600283
Punjab,6,Multan,622,Multan Saddar,62203,Bangal Wala,600417
Punjab,6,Jhang,612,Ahmedpur Sial,61201,Bangla Yasmeen,600181
Punjab,6,Bhakkar,604,Darya Khan,60402,Barranga,600101
Punjab,6,Dera Ghazi Khan,607,De-excluded Area D.g Khan,60701,Barthi,600128
Punjab,6,Dera Ghazi Khan,607,De-excluded Area D.g Khan,60701,Barthi,600128
Punjab,6,Layyah,618,Karor Lal Esan,61802,Basira,600301
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Basira,600536
Punjab,6,Rajanpur,629,Jampur,62902,Basti  Rindan,600695
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Basti Fauja,600135
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Basti Kharak,600537
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Basti Malana,600136
Punjab,6,Multan,622,Multan Saddar,62203,Basti Malook,600418
Punjab,6,Multan,622,Shujabad,62204,Basti Mithu,600449
Punjab,6,Rajanpur,629,Jampur,62902,Basti Rindan,600696
Punjab,6,Rajanpur,629,Jampur,62902,Basti Rindan,600696
Punjab,6,Layyah,618,Layyah,61803,Basti Shadoo Khan,600317
Punjab,6,Muzaffargarh,623,Alipur,62301,Baz Wala,600466
Punjab,6,Muzaffargarh,623,Jatoi,62302,Beelay Wala,600480
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Beet Kech,600384
Punjab,6,Bhakkar,604,Bhakkar,60401,Behal,600085
Punjab,6,Muzaffargarh,623,Jatoi,62302,Bet Mir Hazar Khan,600481
Punjab,6,Multan,622,Multan City,62202,Bhaini,600399
Punjab,6,Jhang,612,Shorkot,61203,Bhangoo,600236
Punjab,6,Jhang,612,Shorkot,61203,Bhangoo,600236
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Bharihoog,600497
Punjab,6,Bahawalpur,603,Khairpur Tamewali,60303,Bheli,600036
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Bhong,600674
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Bhota Wahan,600675
Punjab,6,Khushab,616,Quaidabad,61603,Bijjar,600284
Punjab,6,Multan,622,Multan Saddar,62203,Billi Wala,600419
Punjab,6,Multan,622,Multan Saddar,62203,Billi Wala,600419
Punjab,6,Multan,622,Multan Saddar,62203,Binda Sandhila,600420
Punjab,6,Jhang,612,Shorkot,61203,Binda Surbana,600237
Punjab,6,Multan,622,Multan Saddar,62203,Boch Khusro Abad,600421
Punjab,6,Jhang,612,Shorkot,61203,Bodh Rajbana,600238
Punjab,6,Layyah,618,Layyah,61803,Bokhari Ahmed Khan,600318
Punjab,6,Multan,622,Multan Saddar,62203,Boote Wala,600422
Punjab,6,Multan,622,Multan Saddar,62203,Bosan,600423
Punjab,6,Khushab,616,Khushab,61601,Botala,600251
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Braham Wali,600538
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Budh,600498
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Budh,600498
Punjab,6,Multan,622,Multan Saddar,62203,Budhla Sant,600424
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Bulaqi Wali,600644
Punjab,6,Rajanpur,629,Jampur,62902,Burrey Wala,600697
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Chabri,600137
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Chabri,600137
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Chachran Sharif,600581
Punjab,6,Mianwali,621,Piplan,62103,Chak 007/m.l.(hafizwala),600372
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Chak Farazi,600539
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 001/d N B,600044
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 001/d N B,600044
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 001/d N B,600044
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Chak No 004/bc,600001
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 004/b C,600045
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Chak No 010/abs,600614
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Chak No 012/bc,600002
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 012/bc,600046
Punjab,6,Bahawalpur,603,Yazman,60304,"Chak No 012/bc

",600046
Punjab,6,Khushab,616,Quaidabad,61603,Chak No 014/mb,600285
Punjab,6,Jhang,612,Shorkot,61203,Chak No 017 Ghugh,600239
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 017/d N B,600047
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 017/d N B,600047
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 017/d N B,600047
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 017/d N B,600047
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 022/d N B,600048
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Chak No 024/bc,600003
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 024/bc,600049
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 024/bc,600049
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 036/d N B,600050
Punjab,6,Bahawalpur,603,Bahawalpur,60301,Chak No 037/bc,600004
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 037/b C,600051
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 037/b C,600051
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Chak No 042/abs,600615
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Chak No 042/abs,600615
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 044/d B,600052
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 044/d B,600052
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Chak No 045/p,600582
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Chak No 045/p,600582
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Chak No 045/p,600582
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Chak No 046/abs,600616
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 047/d N B,600053
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 047/d N B,600053
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 057/d B,600054
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 057/d B,600054
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 057/d B,600054
Punjab,6,Bahawalpur,603,Hasilpur,60302,Chak No 058/ford,600022
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 058/ford,600055
Punjab,6,Khushab,616,Khushab,61601,Chak No 059/mb,600252
Punjab,6,Bhakkar,604,Bhakkar,60401,Chak No 061/ml,600086
Punjab,6,Bhakkar,604,Kalur Kot,60403,Chak No 063/d.b,600110
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 067/d B,600056
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 067/d B,600056
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 067/d B,600056
Punjab,6,Bhakkar,604,Mankera,60404,Chak No 067/m.l,600119
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Chak No 068/abs,600617
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 068/d B,600057
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 068/d B,600057
Punjab,6,Bahawalpur,603,Hasilpur,60302,Chak No 079/fateh,600023
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 079/fateh,600058
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 088/d B,600059
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 088/d B,600059
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 089/fateh,600060
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 089/fateh,600060
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 098/d N B,600061
Punjab,6,Layyah,618,Karor Lal Esan,61802,Chak No 098/m.l,600302
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Chak No 105/p,600645
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Chak No 105/p,600645
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 106/d B,600062
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 106/d B,600062
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 117/d B,600063
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 117/d B,600063
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Chak No 139/p,600646
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Chak No 160/p,600676
Punjab,6,Bahawalpur,603,Hasilpur,60302,Chak No 163 Murad,600024
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 163/murad,600064
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 167/d B,600065
Punjab,6,Bahawalpur,603,Yazman,60304,Chak No 167/d B,600065
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Chak No 173/p,600677
Punjab,6,Multan,622,Multan Saddar,62203,Chak No 18/mr,600425
Punjab,6,Bahawalpur,603,Hasilpur,60302,Chak No 188/murad Chonawala,600025
Punjab,6,Bahawalpur,603,Hasilpur,60302,Chak No 192/murad,600026
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Chak No 228/p,600647
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Chak No 228/p,600647
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Chak No 264/p,600678
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Chak No 51/p,600583
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Chak No 51/p,600648
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Chak No 51/p,600648
Punjab,6,Bahawalpur,603,Hasilpur,60302,Chak No 59 Fateh,600027
Punjab,6,Khushab,616,Khushab,61601,Chak No 59/mb,600253
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Chak No 84/p,600649
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Chak No 84/p,600649
Punjab,6,Bahawalpur,603,Hasilpur,60302,Chak No 89 Fateh,600028
Punjab,6,Layyah,618,Karor Lal Esan,61802,Chak No 90/ml (tibbi),600303
Punjab,6,Khushab,616,Khushab,61601,Chak No.050/mb,600254
Punjab,6,Jhang,612,Jhang,61202,Chak No.159/jb,600195
Punjab,6,Jhang,612,Jhang,61202,Chak No.220/jb,600196
Punjab,6,Jhang,612,Jhang,61202,Chak No.250/jb,600197
Punjab,6,Jhang,612,Jhang,61202,Chak No.268/jb,600198
Punjab,6,Jhang,612,Jhang,61202,Chak No.268/jb,600198
Punjab,6,Jhang,612,Jhang,61202,Chak No.446/jb,600199
Punjab,6,Jhang,612,Jhang,61202,Chak No.463/jb(hassan Shah)uc,600200
Punjab,6,Jhang,612,Jhang,61202,Chak No.463/jb(hassan Shah)uc,600200
Punjab,6,Jhang,612,Shorkot,61203,Chak No.485/jb,600240
Punjab,6,Jhang,612,Shorkot,61203,Chak No.493/jb,600241
Punjab,6,Jhang,612,Shorkot,61203,Chak No.497/jb,600242
Punjab,6,Multan,622,Shujabad,62204,Chak R.s,600450
Punjab,6,Jhang,612,Jhang,61202,Chak Rasulpur,600201
Punjab,6,Mianwali,621,Mianwali,62102,Chakrala,600349
Punjab,6,Mianwali,621,Mianwali,62102,Chakrala,600349
Punjab,6,Bahawalpur,603,Yazman,60304,Chanan Pir,600066
Punjab,6,Bahawalpur,603,Yazman,60304,Chanan Pir,600066
Punjab,6,Bahawalpur,603,Yazman,60304,Chanan Pir,600066
Punjab,6,Rahim Yar Khan,628,Khanpur,62801,Chandia,600584
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Chanjni,600618
Punjab,6,Mianwali,621,Isakhel,62101,Chapri,600333
Punjab,6,Jhang,612,Shorkot,61203,Chayanwala,600243
Punjab,6,Jhang,612,Jhang,61202,Chhatta,600202
Punjab,6,Mianwali,621,Mianwali,62102,Chhidru,600350
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Chorota,600138
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Choti Bala,600139
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Choti Bala,600139
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,Choti Zareen,600140
Punjab,6,Layyah,618,Chaubara,61801,Choubara,600295
Punjab,6,Layyah,618,Layyah,61803,Chowk Azam,600319
Punjab,6,Jhang,612,Jhang,61202,Civil Station,600203
Punjab,6,Dera Ghazi Khan,607,Dera Ghazi Khan,60702,D.j.k Gharbi,600141
Punjab,6,Mianwali,621,Piplan,62103,Dab Balochan,600373
Punjab,6,Jhang,612,Shorkot,61203,Dab Kalan,600244
Punjab,6,Bhakkar,604,Bhakkar,60401,Daggar Aulakh,600087
Punjab,6,Bhakkar,604,Darya Khan,60402,Daggar Qureshi,600102
Punjab,6,Bhakkar,604,Bhakkar,60401,Daggar Rehtas,600088
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Daira Din Panah,600499
Punjab,6,Muzaffargarh,623,Kot Addu,62303,Daira Din Panah,600499
Punjab,6,Rajanpur,629,Jampur,62902,Dajal,600698
Punjab,6,Muzaffargarh,623,Jatoi,62302,Damarwala Shumali,600482
Punjab,6,Multan,622,Jalalpur Pirwala,62201,Darab Pur,600385
Punjab,6,Muzaffargarh,623,Muzaffargarh,62304,Darain,600540
Punjab,6,Rahim Yar Khan,628,Rahim Yar Khan,62803,Dari Azim Khan,600650
Punjab,6,Bhakkar,604,Darya Khan,60402,Darya Khan No.i,600103
Punjab,6,Bhakkar,604,Darya Khan,60402,Darya Khan No.ii,600104
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Dashti,600619
Punjab,6,Mianwali,621,Mianwali,62102,Daudkhel Rural,600351
Punjab,6,Multan,622,Multan City,62202,Dera Budhu Malik,600400
Punjab,6,Bahawalpur,603,Yazman,60304,Derawer,600067
Punjab,6,Bahawalpur,603,Yazman,60304,Derawer,600067
Punjab,6,Bahawalpur,603,Yazman,60304,Derawer,600067
Punjab,6,Bahawalpur,603,Yazman,60304,Derawer,600067
Punjab,6,Rahim Yar Khan,628,Liaquat Pur,62802,Dessert,600620
Punjab,6,Khushab,616,Khushab,61601,Dhaiwal,600255
Punjab,6,Bhakkar,604,Bhakkar,60401,Dhandala,600089
Punjab,6,Rahim Yar Khan,628,Sadiqabad,62804,Dhandi,600679
Punjab,6,Mianwali,621,Mianwali,62102,Dher Umaid Ali Shah,600352
Punjab,6,Jhang,612,Jhang,61202,Dhoriwala,600204
